nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
PL91,Warszawski stołeczny,Poland,6,3269510,1.8351373753253544
FI1C,Etelä-Suomi,Finland,2,1144473,1.7475292121351924
DEF0,Schleswig-Holstein,Germany,5,2953270,1.6930385640324115
HU33,Dél-Alföld,Hungary,2,1200150,1.6664583593717452
DEA5,Arnsberg,Germany,6,3600754,1.6663176656889085
CH03,Nordwestschweiz,Switzerland,2,1202435,1.6632915708541418
SE11,Stockholm,Sweden,4,2440027,1.6393261222109428
PL62,Warmińsko-mazurskie,Poland,2,1303380,1.53447191149166
DEA3,Münster,Germany,4,2664280,1.5013437026138394
BG32,Severen tsentralen,Bulgaria,1,686334,1.4570165546220937
HU32,Észak-Alföld,Hungary,2,1405012,1.4234753866870888
SK01,Bratislavský kraj,Slovakia,1,728370,1.372928593983827
LT01,Sostinės regionas,Lithuania,1,848724,1.1782393333993146
HU23,Dél-Dunántúl,Hungary,1,858675,1.1645849710309488
FI1B,Helsinki-Uusimaa,Finland,2,1733033,1.1540461145286904
RS12,Autonomous Province of Vojvodina,Serbia,2,1738651,1.150317113670311
DEA1,Düsseldorf,Germany,6,5261157,1.1404335586259828
SE21,Småland med öarna,Sweden,1,882332,1.1333602317495002
BE22,Prov. Limburg (BE),Belgium,1,898619,1.112818669536255
RO41,Sud-Vest Oltenia,Romania,2,1861680,1.0742984830905418
DE60,Hamburg,Germany,2,1892122,1.057014294004298
BG34,Yugoiztochen,Bulgaria,1,948410,1.0543963053953458
DE14,Tübingen,Germany,2,1903319,1.0507960042431144
PL43,Lubuskie,Poland,1,952793,1.0495459139603251
BE21,Prov. Antwerpen,Belgium,2,1915921,1.043884377278604
FRE2,Picardie,France,2,1916353,1.043649056306432
PL81,Lubelskie,Poland,2,1948400,1.0264832683227263
HU22,Nyugat-Dunántúl,Hungary,1,982924,1.0173726554647156
ES12,Principado de Asturias,Spain,1,1006060,0.9939765023954834
DE71,Darmstadt,Germany,4,4088107,0.97844797115144
DEB3,Rheinhessen-Pfalz,Germany,2,2090077,0.9569025447387823
DE72,Gießen,Germany,1,1067354,0.9368962874547714
DE92,Hannover,Germany,2,2180058,0.9174067845901348
HU31,Észak-Magyarország,Hungary,1,1093790,0.9142522787738049
CZ04,Severozápad,Czechia,1,1105932,0.9042147256793365
PL21,Małopolskie,Poland,3,3319305,0.9038036576934027
BE33,Prov. Liège,Belgium,1,1122360,0.8909797213015431
DE23,Oberpfalz,Germany,1,1133741,0.8820356677583329
RO12,Centru,Romania,2,2280856,0.876863773951534
NL21,Overijssel,Netherlands,1,1184333,0.8443571191548322
BE24,Prov. Vlaams-Brabant,Belgium,1,1188079,0.841694870458951
CZ08,Moravskoslezsko,Czechia,1,1189674,0.84056640726787335
DE21,Oberbayern,Germany,4,4801769,0.8330263284218795
ITH3,Veneto,Italy,4,4849553,0.8248182873761767
DE73,Kassel,Germany,1,1235899,0.8091276067057259
DK03,Syddanmark,Denmark,1,1237413,0.8081376226045791
CZ03,Jihozápad,Czechia,1,1257691,0.7951078603567967
FI1D,Pohjois- ja Itä-Suomi,Finland,1,1271344,0.7865691740394417
FRE1,Nord-Pas de Calais,France,3,4070111,0.7370806349016034
DK04,Midtjylland,Denmark,1,1358879,0.7359006946166656
EE00,Eesti,Estonia,1,1365884,0.7321265934735307
FI19,Länsi-Suomi,Finland,1,1384761,0.7221462765054764
CH04,Zürich,Switzerland,1,1579967,0.6329246117165739
PL42,Zachodniopomorskie,Poland,1,1589049,0.6293072145666999
FRC1,Bourgogne,France,1,1614580,0.6193561173803713
RS11,City of Belgrade,Serbia,1,1683033,0.5941654144630557
CH01,Région lémanique,Switzerland,1,1701827,0.5876037928649622
PL41,Wielkopolskie,Poland,2,3444228,0.5806816505759781
FR10,Ile-de-France,France,7,12388388,0.5650452665835135
FRI1,Aquitaine,France,2,3566828,0.5607223000380169
MK00,Severna Makedonija ,North Macedonia,1,1829954,0.5464618236305393
ITI1,Toscana,Italy,2,3661981,0.5461524786720631
PL82,Podkarpackie,Poland,1,1962332,0.5095977642926885
DEA4,Detmold,Germany,1,2085331,0.47954017851362685
ITC1,Piemonte,Italy,2,4251351,0.47043869113606473
DEA2,Köln,Germany,2,4527594,0.4417357210032525
DE13,Freiburg,Germany,1,2322689,0.4305354698799538
RO11,Nord-Vest,Romania,1,2531913,0.394958278582242
FRB0,Centre — Val de Loire,France,1,2572735,0.3886914120575963
NL41,Noord-Brabant,Netherlands,1,2626210,0.3807768609517137
ES11,Galicia,Spain,1,2699424,0.3704493995756132
RO31,Sud-Muntenia,Romania,1,2841139,0.35197151564918155
NL32,Noord-Holland,Netherlands,1,2952622,0.3386820256707428
ITC4,Lombardia,Italy,3,9976509,0.3007063893792909
FRK2,Rhône-Alpes,France,2,6827323,0.2929405859368306
ES51,Cataluña,Spain,2,7901963,0.2531016660037512
PL22,Śląskie,Poland,1,4245283,0.23555555660246913
ITG1,Sicilia,Italy,1,4814016,0.20772677116154162
FRL0,Provence-Alpes-Côte d’Azur,France,1,5173952,0.19327585567086822
ITF3,Campania,Italy,1,5609536,0.1782678638661023
ITI4,Lazio,Italy,1,5720536,0.17480879414096862
UA53,Khmelnytska Oblast,Ukraine,5,NA,NA
UA42,Odeska Oblast,Ukraine,4,NA,NA
UA62,Cherkaska Oblast,Ukraine,3,NA,NA
UA33,Kirovohradska Oblast,Ukraine,3,NA,NA
UA73,Lvivska Oblast,Ukraine,3,NA,NA
UA63,M. Kyiv,Ukraine,3,NA,NA
UA32,Zaporizka Oblast,Ukraine,3,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,2,NA,NA
PT19,Centro (PT),Portugal,1,NA,NA
PT1A,Grande Lisboa,Portugal,1,NA,NA
UA43,Khersonska Oblast,Ukraine,1,NA,NA
UA61,Kyivska Oblast,Ukraine,1,NA,NA
UA45,M. Sevastopol,Ukraine,1,NA,NA
UA83,Rivnenska Oblast,Ukraine,1,NA,NA
UA81,Volynska Oblast,Ukraine,1,NA,NA
UA82,Zhytomyrska Oblast,Ukraine,1,NA,NA
